constituency,reform_vote_share,is_scotland,leave_vote_share,degree_pct,median_age,median_weekly_wage,claimant_rate,foreign_born_pct,population_density,ethnic_minority_pct,deprivation_score
Normanton and Hemsworth,29.19750199455281,0,69.66531136,21.95729961832061,41.0,641.9,3.1,6.5351595,689.4141559511755,3.145809700000002,28.99083868888091
North Ayrshire and Arran,8.080545170602432,1,41.65952484,25.944551901998707,49.0,797.2,4.2,3.5086101000000003,111.41802128158837,1.8784931000000005,24.87416352091658
North Bedfordshire,16.355384883923897,0,53.136833800000005,35.81724199393975,42.0,918.5,2.5,9.8082331,184.99824650737835,10.412889600000096,12.547519238812212
North Cornwall,16.47770514196507,0,59.82372891999999,27.95012976932593,49.0,670.8,3.5000000000000004,5.1734633,77.83929630197395,2.676592600000005,23.4881972784562
North Cotswolds,12.94471321348225,0,47.38678277,39.76183294207137,46.0,744.9,2.0,8.49972,93.9832849317767,4.203601300000004,11.264745011566667
North Devon,15.825505183110645,0,57.03847943,28.53979609217217,48.0,650.3,3.2,5.4875195,91.6339591108245,3.014822500000003,20.403279736476403
North Dorset,15.888734577219571,0,56.39290938,30.938157017588843,50.0,723.1,2.2,7.1303036,120.17029987822274,2.767403300000004,13.753598187088274
North Durham,25.71634788884879,0,58.17141257,26.289380081300813,45.0,649.2,3.2,3.0526551,424.6136282930438,2.399764000000004,25.40667067703664
North East Cambridgeshire,23.118746171125174,0,71.3924676,19.039984911354203,44.0,688.4,3.9,12.4631985,191.6449017833852,4.080577100000005,25.61847238095238
North East Derbyshire,17.221907295164176,0,62.00696031,27.58401947076796,46.0,742.3,2.7,3.1650884000000006,422.5343498344639,2.726093799999996,17.890017033833306
North East Fife,4.900767646508145,1,41.92625411,36.49465072372561,46.0,774.0,2.3,11.2923787,112.051136126295,4.914847700000003,14.130907227335433
North East Hampshire,12.01043916486681,0,45.4922944,43.34583000430213,44.0,899.2,1.6,11.1203506,320.12875541379884,6.873333800000003,6.05008873794054
North East Hertfordshire,16.11195734958111,0,50.7452674,37.362927414517095,43.0,988.9,2.3,9.3756593,210.054302953222,8.9843585,11.951842074689614
North East Somerset and Hanham,14.521271393643032,0,52.35713937999999,32.23946559650504,43.0,760.0,1.7999999999999998,5.729621799999999,465.0857982984535,4.069209500000004,11.597101573759153
North Herefordshire,15.980302609110042,0,57.58387522,34.67884425505379,52.0,727.9,2.7,6.7409468,64.48117877810596,2.4151132000000963,18.07067103027378
North Norfolk,13.536551665497525,0,58.34866644,26.72419497862541,56.0,647.7,2.9000000000000004,4.415989,109.1764028040824,1.898436800000003,20.99694332270634
North Northumberland,15.74022889666892,0,52.55353919,32.733501439087135,53.0,792.5,2.8000000000000003,3.7557156,42.9220267445205,1.8343558999999956,19.0074156817134
North Shropshire,15.499858853893617,0,60.22554933999999,29.904170027041133,48.0,701.4,2.7,6.1449432,133.6393910118338,2.557807199999995,18.136130289860773
North Somerset,10.41922404493546,0,46.80147241,39.57395778262047,47.0,951.7,1.7000000000000002,7.201344199999999,481.54041479748935,3.8823645000000018,8.62200113137436
North Warwickshire and Bedworth,26.13825109916952,0,68.03261149,23.600707449022057,43.0,716.8,3.1,6.9384557,363.6003818302348,7.683370499999997,20.03444512026247
North West Cambridgeshire,19.676301098505316,0,59.53600879,29.97099581050596,38.0,732.7,3.5000000000000004,18.9631126,311.2104745547928,13.238717700000002,19.38318128439107
North West Essex,14.099216710182768,0,51.19594889,36.26737891398183,43.0,946.3,2.1,9.218563,177.41941611973024,6.812612500000004,10.232325031868626
North West Hampshire,15.21751962694056,0,54.08410785,33.98736435089819,40.0,769.6,2.2,12.819483000000002,252.36062114631915,8.163334900000097,12.833686002671003
North West Leicestershire,19.92505970517994,0,60.82085000000001,29.7931928528624,42.0,762.1,2.1,6.2716077,448.49996863619725,4.163029500000004,14.536770133425607
North West Norfolk,19.5148768119194,0,64.94739421,23.487986263385658,48.0,725.5,3.2,11.5665583,113.35008629053536,4.986420899999999,25.0279288633326
Northampton North,16.7651208954153,0,59.08360366,27.639088403152535,36.0,677.7,5.5,30.5557349,4333.182374286864,22.915481000000003,28.20077270943466
Northampton South,18.699890670553938,0,57.64700108,31.47676239015416,38.0,691.6,3.3000000000000003,22.2515423,2297.486495039973,18.444179000000005,19.64924242179
Norwich North,17.98098983939692,0,56.75709164,26.597223916278388,41.0,689.0,3.2,11.0921403,2423.439339087976,6.914811200000004,21.14625336783392
Norwich South,11.591085486195809,0,40.666369200000005,36.257798573975045,34.0,719.5,3.7,17.6819386,3597.6921083756056,13.838522000000095,24.69308042143353
Nottingham East,9.829400291200791,0,40.19172229,33.815811498734725,29.0,670.8,7.1,30.7930178,5799.91634832676,39.7724663,34.55323520793951
Nottingham North and Kimberley,20.14739909161025,0,58.50941405,24.16668640875601,37.0,630.2,6.4,17.9683591,2745.225514931313,27.483884000000003,37.26883798877745
Nottingham South,15.012622038383162,0,54.20617638,27.447993733136045,27.0,605.4,4.3,21.6493614,3467.960238544658,30.8642156,29.48728021255147
Nuneaton,21.980928347851407,0,64.1296592,25.496639283047053,39.0,689.5,4.2,11.4904882,1269.6979422749323,12.358537999999996,24.01771036953758
Old Bexley and Sidcup,21.80001259630928,0,62.94958417,30.927445410321745,41.0,993.2,2.5,16.0813706,3828.223820884712,19.848482200000092,11.896684639125422
Oldham East and Saddleworth,19.30363159865219,0,58.17195445,26.80892521920965,38.0,691.8,6.7,14.7881215,1072.790922828165,27.5242529,33.03421994987836
"Oldham West, Chadderton and Royton",17.753350789412284,0,61.632642790000006,22.814611486486484,35.0,675.3,7.8,20.176329000000003,3814.4140652471424,40.595636200000094,37.24852979285801
Orkney and Shetland,7.666279969064192,1,40.28130825,30.76117599677809,47.0,846.7,1.5,4.7776709,16.475813570154525,2.022836000000105,13.55301928401894
Orpington,19.308488702710918,0,56.13994613,37.24186343331206,42.0,923.4,3.6,18.1076149,1466.1150222788206,21.6932726,16.0808233722472
Ossett and Denby Dale,21.02432019693205,0,55.88836848,31.87438308483558,45.0,722.0,2.8000000000000003,5.5008685,673.5878494838064,5.806856900000001,16.148140457198444
Oxford West and Abingdon,9.05256750293491,0,36.05489867,49.71102128086059,35.0,827.4,1.7999999999999998,25.994329,1016.7749118623376,17.403059200000005,9.820465940655986
Paisley and Renfrewshire North,7.774753727209229,1,35.8241096,29.59231187107121,41.0,807.8,3.0,8.306675599999998,1091.5331711631327,7.507412599999997,23.73092123346439
Paisley and Renfrewshire South,7.160332340188456,1,36.4017689,28.346713497240337,42.0,761.7,3.0,6.9872364,638.7945147736987,4.9468701,24.50688863284877
Peckham,4.613758795783179,0,32.06848456,49.67912462060546,33.0,830.4,6.800000000000001,42.4439613,13770.751499078431,58.53756059999999,30.999430973374484
Pendle and Clitheroe,17.476579543996234,0,61.37443071999999,29.01549041480272,41.0,720.5,5.0,13.4060487,482.6649532847098,19.498722200000092,25.256915188599564
Penistone and Stocksbridge,21.508017741385192,0,59.33166374,30.165983468852897,48.0,801.0,2.3,3.2844902,307.7678141845784,3.3790298,18.83639526262169
Penrith and Solway,15.470465290882895,0,54.77030634,31.55002188609504,50.0,828.9,2.0,4.3632624,49.02017147679162,1.8818746,18.04475751901812
Perth and Kinross-shire,5.93086646564291,1,37.750993,35.95728684538214,46.0,762.9,2.6,9.5253928,70.37518768863583,3.6991151000000055,14.306334185360006
